date,run,scenario,Drug,Efficacy
2004-02-01,30,002_dhappq,AL,0.9252844309317291
2004-02-01,31,002_dhappq,AL,0.9248476489813809
2004-03-01,0,002_dhappq,AL,0.925561534003167
2004-03-01,1,002_dhappq,AL,0.9270249336748395
2004-03-01,2,002_dhappq,AL,0.924749313841788
2004-03-01,3,002_dhappq,AL,0.9266450686468577
2004-03-01,4,002_dhappq,AL,0.925975669279156
2004-03-01,5,002_dhappq,AL,0.9240782436083698
2004-03-01,6,002_dhappq,AL,0.9240118852751331
2004-03-01,7,002_dhappq,AL,0.92580756312708
2004-03-01,8,002_dhappq,AL,0.9258006116076098
2004-03-01,9,002_dhappq,AL,0.926501012231341
2004-03-01,10,002_dhappq,AL,0.9248604830720828
2004-03-01,11,002_dhappq,AL,0.9250649721611413
2004-03-01,12,002_dhappq,AL,0.9256343141277135
2004-03-01,13,002_dhappq,AL,0.9263603338571348
2004-03-01,14,002_dhappq,AL,0.925822127573798
2004-03-01,15,002_dhappq,AL,0.92560327007967
2004-03-01,16,002_dhappq,AL,0.9250977816264492
2004-03-01,17,002_dhappq,AL,0.9242618245631637
2004-03-01,18,002_dhappq,AL,0.9251246987807565
2004-03-01,19,002_dhappq,AL,0.9253203713313846
2004-03-01,20,002_dhappq,AL,0.9264577276153992
2004-03-01,21,002_dhappq,AL,0.924699878933712
2004-03-01,22,002_dhappq,AL,0.9255629089332016
2004-03-01,23,002_dhappq,AL,0.9255088635320287
2004-03-01,24,002_dhappq,AL,0.9258100716438127
2004-03-01,25,002_dhappq,AL,0.9262839791538314
2004-03-01,26,002_dhappq,AL,0.9257047342076878
2004-03-01,27,002_dhappq,AL,0.9252549782066756
2004-03-01,28,002_dhappq,AL,0.9250917964931541
2004-03-01,29,002_dhappq,AL,0.9265672524555987
2004-03-01,30,002_dhappq,AL,0.9260025434210329
2004-03-01,31,002_dhappq,AL,0.9252802754814639
2004-04-01,0,002_dhappq,AL,0.9254959131221024
2004-04-01,1,002_dhappq,AL,0.9249125625887923
2004-04-01,2,002_dhappq,AL,0.9258070922197473
2004-04-01,3,002_dhappq,AL,0.9253385860872009
2004-04-01,4,002_dhappq,AL,0.9254515817036392
2004-04-01,5,002_dhappq,AL,0.9246923644245323
2004-04-01,6,002_dhappq,AL,0.925012316055481
2004-04-01,7,002_dhappq,AL,0.9255051276315672
2004-04-01,8,002_dhappq,AL,0.9256068017470035
2004-04-01,9,002_dhappq,AL,0.9256991815877743
2004-04-01,10,002_dhappq,AL,0.9256411860028692
2004-04-01,11,002_dhappq,AL,0.9244509213254335
2004-04-01,12,002_dhappq,AL,0.9256118932831395
2004-04-01,13,002_dhappq,AL,0.9268105287434723
2004-04-01,14,002_dhappq,AL,0.9261173743933405
2004-04-01,15,002_dhappq,AL,0.9258947168745675
2004-04-01,16,002_dhappq,AL,0.9255740515798382
2004-04-01,17,002_dhappq,AL,0.9254484392752674
2004-04-01,18,002_dhappq,AL,0.9247525314353349
2004-04-01,19,002_dhappq,AL,0.92612596863856
2004-04-01,20,002_dhappq,AL,0.9261841828295425
2004-04-01,21,002_dhappq,AL,0.9255201908775762
2004-04-01,22,002_dhappq,AL,0.9257060621411872
2004-04-01,23,002_dhappq,AL,0.9243120743938713
2004-04-01,24,002_dhappq,AL,0.9259973930933454
2004-04-01,25,002_dhappq,AL,0.9242464890630041
2004-04-01,26,002_dhappq,AL,0.925770327591588
2004-04-01,27,002_dhappq,AL,0.925794648531707
2004-04-01,28,002_dhappq,AL,0.9245648393972394
2004-04-01,29,002_dhappq,AL,0.9245190815699048
2004-04-01,30,002_dhappq,AL,0.9253570412244496
2004-04-01,31,002_dhappq,AL,0.9257701092152065
2004-05-01,0,002_dhappq,AL,0.924999624919694
2004-05-01,1,002_dhappq,AL,0.9250170559233896
2004-05-01,2,002_dhappq,AL,0.9247426476547158
2004-05-01,3,002_dhappq,AL,0.9236879600459481
2004-05-01,4,002_dhappq,AL,0.9243471752205631
2004-05-01,5,002_dhappq,AL,0.9269763177302741
2004-05-01,6,002_dhappq,AL,0.924212223213261
2004-05-01,7,002_dhappq,AL,0.9244759918123128
2004-05-01,8,002_dhappq,AL,0.9246958665764418
2004-05-01,9,002_dhappq,AL,0.9256373303453611
2004-05-01,10,002_dhappq,AL,0.923519675900806
2004-05-01,11,002_dhappq,AL,0.9249067213068101
2004-05-01,12,002_dhappq,AL,0.9254269074527783
2004-05-01,13,002_dhappq,AL,0.9245838938837345
2004-05-01,14,002_dhappq,AL,0.9239201741487854
2004-05-01,15,002_dhappq,AL,0.925359177083565
2004-05-01,16,002_dhappq,AL,0.9258757979625383
2004-05-01,17,002_dhappq,AL,0.9250798080616103
2004-05-01,18,002_dhappq,AL,0.9253542931406243
2004-05-01,19,002_dhappq,AL,0.925918081622183
2004-05-01,20,002_dhappq,AL,0.9260232434754795
2004-05-01,21,002_dhappq,AL,0.9253574633192566
2004-05-01,22,002_dhappq,AL,0.9259163546886161
2004-05-01,23,002_dhappq,AL,0.9249219043652762
2004-05-01,24,002_dhappq,AL,0.9273394809654057
2004-05-01,25,002_dhappq,AL,0.9252739236265932
2004-05-01,26,002_dhappq,AL,0.9246048780276014
2004-05-01,27,002_dhappq,AL,0.9259452294594424
2004-05-01,28,002_dhappq,AL,0.9251286396181112
2004-05-01,29,002_dhappq,AL,0.9246639413316744
2004-05-01,30,002_dhappq,AL,0.9258761511493365
2004-05-01,31,002_dhappq,AL,0.924678865408204
2004-06-01,0,002_dhappq,AL,0.924891923750617
2004-06-01,1,002_dhappq,AL,0.9257714353244352
2004-06-01,2,002_dhappq,AL,0.9249996295312596
2004-06-01,3,002_dhappq,AL,0.9262199289897661
2004-06-01,4,002_dhappq,AL,0.9269291628800288
2004-06-01,5,002_dhappq,AL,0.9246233122125457
2004-06-01,6,002_dhappq,AL,0.9244608531200914
2004-06-01,7,002_dhappq,AL,0.9249889555547427
2004-06-01,8,002_dhappq,AL,0.9253051603221956
2004-06-01,9,002_dhappq,AL,0.9250395158636486
2004-06-01,10,002_dhappq,AL,0.9266151440005169
2004-06-01,11,002_dhappq,AL,0.9256738980804762
2004-06-01,12,002_dhappq,AL,0.9230066089786887
2004-06-01,13,002_dhappq,AL,0.9234257824789214
2004-06-01,14,002_dhappq,AL,0.9259094677355698
2004-06-01,15,002_dhappq,AL,0.9253435271114625
2004-06-01,16,002_dhappq,AL,0.9255946887294251
2004-06-01,17,002_dhappq,AL,0.9248866160057057
2004-06-01,18,002_dhappq,AL,0.9244840910530021
2004-06-01,19,002_dhappq,AL,0.9257404533344682
2004-06-01,20,002_dhappq,AL,0.926299304963943
2004-06-01,21,002_dhappq,AL,0.92544323043074
2004-06-01,22,002_dhappq,AL,0.9260189523116179
2004-06-01,23,002_dhappq,AL,0.9244516215729542
2004-06-01,24,002_dhappq,AL,0.9271212675210988
2004-06-01,25,002_dhappq,AL,0.9262262476913807
2004-06-01,26,002_dhappq,AL,0.9239457346454966
2004-06-01,27,002_dhappq,AL,0.9247609682912209
2004-06-01,28,002_dhappq,AL,0.9258106829164933
2004-06-01,29,002_dhappq,AL,0.9263997899509564
2004-06-01,30,002_dhappq,AL,0.9243733430986408
2004-06-01,31,002_dhappq,AL,0.9235426635655103
2004-07-01,0,002_dhappq,AL,0.9238931632138405
2004-07-01,1,002_dhappq,AL,0.927037096459378
2004-07-01,2,002_dhappq,AL,0.9251857782638627
2004-07-01,3,002_dhappq,AL,0.925970616847263
2004-07-01,4,002_dhappq,AL,0.9273810111676561
2004-07-01,5,002_dhappq,AL,0.9258617357276666
2004-07-01,6,002_dhappq,AL,0.9239506252367373
2004-07-01,7,002_dhappq,AL,0.9254741340601884
2004-07-01,8,002_dhappq,AL,0.9250797307087769
2004-07-01,9,002_dhappq,AL,0.9236664582979537
2004-07-01,10,002_dhappq,AL,0.9260780397953523
2004-07-01,11,002_dhappq,AL,0.9247907374014624
2004-07-01,12,002_dhappq,AL,0.9237802891747955
2004-07-01,13,002_dhappq,AL,0.9248131516171748
2004-07-01,14,002_dhappq,AL,0.9250995838013065
2004-07-01,15,002_dhappq,AL,0.9254633043130978
2004-07-01,16,002_dhappq,AL,0.9265928396425706
2004-07-01,17,002_dhappq,AL,0.9251367681448545
2004-07-01,18,002_dhappq,AL,0.9252064936156579
2004-07-01,19,002_dhappq,AL,0.9245028759036938
2004-07-01,20,002_dhappq,AL,0.9257419129221439
2004-07-01,21,002_dhappq,AL,0.9263356141251783
2004-07-01,22,002_dhappq,AL,0.9258303932868858
2004-07-01,23,002_dhappq,AL,0.9232916785391796
2004-07-01,24,002_dhappq,AL,0.9263689366340827
2004-07-01,25,002_dhappq,AL,0.9253460111635625
2004-07-01,26,002_dhappq,AL,0.9251210006381775
2004-07-01,27,002_dhappq,AL,0.9249708953270275
2004-07-01,28,002_dhappq,AL,0.9246653757681438
2004-07-01,29,002_dhappq,AL,0.9245421341793327
2004-07-01,30,002_dhappq,AL,0.9254699837024231
2004-07-01,31,002_dhappq,AL,0.9241316830002676
2004-08-01,0,002_dhappq,AL,0.9236296753916168
2004-08-01,1,002_dhappq,AL,0.9258701763561509
2004-08-01,2,002_dhappq,AL,0.9258055683980821
2004-08-01,3,002_dhappq,AL,0.9238989677767417
2004-08-01,4,002_dhappq,AL,0.9259696388935765
2004-08-01,5,002_dhappq,AL,0.9252542730539317
2004-08-01,6,002_dhappq,AL,0.9228596068578148
2004-08-01,7,002_dhappq,AL,0.9253972650812816
2004-08-01,8,002_dhappq,AL,0.9255756546610917
2004-08-01,9,002_dhappq,AL,0.9244775101323911
2004-08-01,10,002_dhappq,AL,0.925618908313799
2004-08-01,11,002_dhappq,AL,0.9222077147133131
2004-08-01,12,002_dhappq,AL,0.9230634549042034
2004-08-01,13,002_dhappq,AL,0.9239559884448699
2004-08-01,14,002_dhappq,AL,0.9248164814776717
2004-08-01,15,002_dhappq,AL,0.9243167870189176
2004-08-01,16,002_dhappq,AL,0.9241239045158791
2004-08-01,17,002_dhappq,AL,0.9252603945851864
2004-08-01,18,002_dhappq,AL,0.9239889309951737
2004-08-01,19,002_dhappq,AL,0.9244293154105226
2004-08-01,20,002_dhappq,AL,0.9265917233411475
2004-08-01,21,002_dhappq,AL,0.9253388891874736
2004-08-01,22,002_dhappq,AL,0.9248459402043483
2004-08-01,23,002_dhappq,AL,0.9244205625435291
2004-08-01,24,002_dhappq,AL,0.9261388714958875
2004-08-01,25,002_dhappq,AL,0.9255520572164864
2004-08-01,26,002_dhappq,AL,0.9242243233502577
2004-08-01,27,002_dhappq,AL,0.9252352979746697
2004-08-01,28,002_dhappq,AL,0.9238047969280588
2004-08-01,29,002_dhappq,AL,0.9245198113876426
2004-08-01,30,002_dhappq,AL,0.9234862255259665
2004-08-01,31,002_dhappq,AL,0.9243382811916401
2004-09-01,0,002_dhappq,AL,0.9241778604548254
2004-09-01,1,002_dhappq,AL,0.9255828500212162
2004-09-01,2,002_dhappq,AL,0.9260624871503227
2004-09-01,3,002_dhappq,AL,0.9240080408975764
2004-09-01,4,002_dhappq,AL,0.9261421088722611
2004-09-01,5,002_dhappq,AL,0.9237142223545803
2004-09-01,6,002_dhappq,AL,0.9238250554859843
2004-09-01,7,002_dhappq,AL,0.9253186157307611
2004-09-01,8,002_dhappq,AL,0.926794774445034
2004-09-01,9,002_dhappq,AL,0.9241555282230254
2004-09-01,10,002_dhappq,AL,0.9246174243856595
2004-09-01,11,002_dhappq,AL,0.9233669632032977
2004-09-01,12,002_dhappq,AL,0.9253376706137263
2004-09-01,13,002_dhappq,AL,0.9236630029091477
2004-09-01,14,002_dhappq,AL,0.9232504095860151
2004-09-01,15,002_dhappq,AL,0.9248692810915897
2004-09-01,16,002_dhappq,AL,0.9254909419536742
2004-09-01,17,002_dhappq,AL,0.9237774424902145
2004-09-01,18,002_dhappq,AL,0.924393288286151
2004-09-01,19,002_dhappq,AL,0.9235733789291362
2004-09-01,20,002_dhappq,AL,0.9251888005620207
2004-09-01,21,002_dhappq,AL,0.9232513051604991
2004-09-01,22,002_dhappq,AL,0.9261415395076245
2004-09-01,23,002_dhappq,AL,0.9237197884083092
2004-09-01,24,002_dhappq,AL,0.9258106831655726
2004-09-01,25,002_dhappq,AL,0.9248422189512817
2004-09-01,26,002_dhappq,AL,0.9255467530479944
2004-09-01,27,002_dhappq,AL,0.9255634155232941
2004-09-01,28,002_dhappq,AL,0.9238710215695168
2004-09-01,29,002_dhappq,AL,0.9248764565413747
2004-09-01,30,002_dhappq,AL,0.9238619938454182
2004-09-01,31,002_dhappq,AL,0.9251017229374179
2004-10-01,0,002_dhappq,AL,0.9230270601646462
2004-10-01,1,002_dhappq,AL,0.9259694885170762
2004-10-01,2,002_dhappq,AL,0.9240120505694842
2004-10-01,3,002_dhappq,AL,0.9239717420678479
2004-10-01,4,002_dhappq,AL,0.9255581940344103
2004-10-01,5,002_dhappq,AL,0.9238459019875133
2004-10-01,6,002_dhappq,AL,0.9237772001977128
2004-10-01,7,002_dhappq,AL,0.9251221831566894
2004-10-01,8,002_dhappq,AL,0.9257228957759785
2004-10-01,9,002_dhappq,AL,0.9248081572767899
2004-10-01,10,002_dhappq,AL,0.9230240228591254
2004-10-01,11,002_dhappq,AL,0.9232019883213274
2004-10-01,12,002_dhappq,AL,0.9241749790424789
2004-10-01,13,002_dhappq,AL,0.9230806104655526
2004-10-01,14,002_dhappq,AL,0.9239574489344471
2004-10-01,15,002_dhappq,AL,0.9246355866539104
2004-10-01,16,002_dhappq,AL,0.9253571278458202
2004-10-01,17,002_dhappq,AL,0.9242549855287316
2004-10-01,18,002_dhappq,AL,0.9227357691763213
2004-10-01,19,002_dhappq,AL,0.9235240034263477
2004-10-01,20,002_dhappq,AL,0.9269027880754308
2004-10-01,21,002_dhappq,AL,0.9231679849907616
2004-10-01,22,002_dhappq,AL,0.9254961086662092
2004-10-01,23,002_dhappq,AL,0.9250483160403402
2004-10-01,24,002_dhappq,AL,0.9255447700708925
2004-10-01,25,002_dhappq,AL,0.9241422716799894
2004-10-01,26,002_dhappq,AL,0.925089905517962
2004-10-01,27,002_dhappq,AL,0.924334558974524
2004-10-01,28,002_dhappq,AL,0.9234787613211122
2004-10-01,29,002_dhappq,AL,0.9244771128884228
2004-10-01,30,002_dhappq,AL,0.9250860611108936
2004-10-01,31,002_dhappq,AL,0.9239866163232083
2004-11-01,0,002_dhappq,AL,0.9251516221849031
2004-11-01,1,002_dhappq,AL,0.925055380467822
2004-11-01,2,002_dhappq,AL,0.9260772300622142
2004-11-01,3,002_dhappq,AL,0.922738262797308
2004-11-01,4,002_dhappq,AL,0.9252258965947497
2004-11-01,5,002_dhappq,AL,0.9224088598144243
2004-11-01,6,002_dhappq,AL,0.9232447171427044
2004-11-01,7,002_dhappq,AL,0.9258071616006052
2004-11-01,8,002_dhappq,AL,0.9258805087950693
2004-11-01,9,002_dhappq,AL,0.92384947649259
2004-11-01,10,002_dhappq,AL,0.922495903084198
2004-11-01,11,002_dhappq,AL,0.9235764782002873
2004-11-01,12,002_dhappq,AL,0.9242767452861891
2004-11-01,13,002_dhappq,AL,0.9228544838047531
2004-11-01,14,002_dhappq,AL,0.922820501470904
2004-11-01,15,002_dhappq,AL,0.9255448233018232
2004-11-01,16,002_dhappq,AL,0.9243566042750577
2004-11-01,17,002_dhappq,AL,0.9220925207105787
2004-11-01,18,002_dhappq,AL,0.9261679983618564
2004-11-01,19,002_dhappq,AL,0.9229179141509299
2004-11-01,20,002_dhappq,AL,0.9269050301710392
2004-11-01,21,002_dhappq,AL,0.9241440515474753
2004-11-01,22,002_dhappq,AL,0.9251510349760192
2004-11-01,23,002_dhappq,AL,0.9235435822015221
2004-11-01,24,002_dhappq,AL,0.9254875956757511
2004-11-01,25,002_dhappq,AL,0.9238748194099153
2004-11-01,26,002_dhappq,AL,0.924581411999574
2004-11-01,27,002_dhappq,AL,0.9244997937522745
2004-11-01,28,002_dhappq,AL,0.9247059650303876
2004-11-01,29,002_dhappq,AL,0.9259129853930625
2004-11-01,30,002_dhappq,AL,0.9236508747314555
2004-11-01,31,002_dhappq,AL,0.9261008611886584
2004-12-01,0,002_dhappq,AL,0.9225904683109896
2004-12-01,1,002_dhappq,AL,0.9245443085052527
2004-12-01,2,002_dhappq,AL,0.9243220392920216
2004-12-01,3,002_dhappq,AL,0.9236493899722007
2004-12-01,4,002_dhappq,AL,0.9246782911997776
2004-12-01,5,002_dhappq,AL,0.9239725246046273
2004-12-01,6,002_dhappq,AL,0.9219935461870696
2004-12-01,7,002_dhappq,AL,0.9252570459666435
2004-12-01,8,002_dhappq,AL,0.9247877354486472
2004-12-01,9,002_dhappq,AL,0.9245026310944121
2004-12-01,10,002_dhappq,AL,0.9239320865385092
2004-12-01,11,002_dhappq,AL,0.9238243803776768
2004-12-01,12,002_dhappq,AL,0.923752746067887
2004-12-01,13,002_dhappq,AL,0.9235312747145227
2004-12-01,14,002_dhappq,AL,0.9233084731096496
2004-12-01,15,002_dhappq,AL,0.9260517057251182
2004-12-01,16,002_dhappq,AL,0.9249112546748186
2004-12-01,17,002_dhappq,AL,0.9238348750200077
2004-12-01,18,002_dhappq,AL,0.9246786292522511
2004-12-01,19,002_dhappq,AL,0.9232907251045493
2004-12-01,20,002_dhappq,AL,0.9266790073044194
2004-12-01,21,002_dhappq,AL,0.9240836735126426
2004-12-01,22,002_dhappq,AL,0.9251623918362953
2004-12-01,23,002_dhappq,AL,0.9234999127179184
2004-12-01,24,002_dhappq,AL,0.9253644087573255
2004-12-01,25,002_dhappq,AL,0.9235359406640496
2004-12-01,26,002_dhappq,AL,0.923828341858915
2004-12-01,27,002_dhappq,AL,0.9233609608996585
2004-12-01,28,002_dhappq,AL,0.9242658907129083
2004-12-01,29,002_dhappq,AL,0.926624245976604
2004-12-01,30,002_dhappq,AL,0.9248727847222301
2004-12-01,31,002_dhappq,AL,0.9240949115317142
2005-01-01,0,002_dhappq,AL,0.9236773274664621
2005-01-01,1,002_dhappq,AL,0.9239840517558525
2005-01-01,2,002_dhappq,AL,0.9238894313194999
2005-01-01,3,002_dhappq,AL,0.9243547033984919
2005-01-01,4,002_dhappq,AL,0.9265412301022341
2005-01-01,5,002_dhappq,AL,0.9236515470953259
2005-01-01,6,002_dhappq,AL,0.9229885480796798
2005-01-01,7,002_dhappq,AL,0.9249378617598358
2005-01-01,8,002_dhappq,AL,0.9247870372183674
2005-01-01,9,002_dhappq,AL,0.9238340519991609
2005-01-01,10,002_dhappq,AL,0.923797169595796
2005-01-01,11,002_dhappq,AL,0.9237517157580311
2005-01-01,12,002_dhappq,AL,0.9252491505845227
2005-01-01,13,002_dhappq,AL,0.9234615003420372
2005-01-01,14,002_dhappq,AL,0.9239195326799481
2005-01-01,15,002_dhappq,AL,0.9245846472986806
2005-01-01,16,002_dhappq,AL,0.9253967626537014
2005-01-01,17,002_dhappq,AL,0.9220766487574512
2005-01-01,18,002_dhappq,AL,0.9257724178735236
2005-01-01,19,002_dhappq,AL,0.9240815329373891
2005-01-01,20,002_dhappq,AL,0.9254245555558105
2005-01-01,21,002_dhappq,AL,0.9222628761132918
2005-01-01,22,002_dhappq,AL,0.924398520006417
2005-01-01,23,002_dhappq,AL,0.9233157881897747
2005-01-01,24,002_dhappq,AL,0.9250242556105077
2005-01-01,25,002_dhappq,AL,0.9243720234097297
2005-01-01,26,002_dhappq,AL,0.9246111808952681
2005-01-01,27,002_dhappq,AL,0.9249453710925817
2005-01-01,28,002_dhappq,AL,0.9234902044542882
2005-01-01,29,002_dhappq,AL,0.924092390575419
2005-01-01,30,002_dhappq,AL,0.9246500751186616
2005-01-01,31,002_dhappq,AL,0.9227170026209052
2005-02-01,0,002_dhappq,AL,0.9230055026027221
2005-02-01,1,002_dhappq,AL,0.9240625983496286
2005-02-01,2,002_dhappq,AL,0.9240156327243476
2005-02-01,3,002_dhappq,AL,0.9237617318201926
2005-02-01,4,002_dhappq,AL,0.9255909378465534
2005-02-01,5,002_dhappq,AL,0.922724444714231
2005-02-01,6,002_dhappq,AL,0.9225701066658276
2005-02-01,7,002_dhappq,AL,0.9245045136018994
2005-02-01,8,002_dhappq,AL,0.9263985283645332
2005-02-01,9,002_dhappq,AL,0.9241919073633275
2005-02-01,10,002_dhappq,AL,0.9246454450056412
2005-02-01,11,002_dhappq,AL,0.9231723141925298
2005-02-01,12,002_dhappq,AL,0.9244849979998823
2005-02-01,13,002_dhappq,AL,0.9231321203896656
2005-02-01,14,002_dhappq,AL,0.924074509100681
2005-02-01,15,002_dhappq,AL,0.925255411312724
2005-02-01,16,002_dhappq,AL,0.9257939507405692
2005-02-01,17,002_dhappq,AL,0.9225276384023652
2005-02-01,18,002_dhappq,AL,0.9265852169092927
2005-02-01,19,002_dhappq,AL,0.9249121957429766
2005-02-01,20,002_dhappq,AL,0.9250582103212495
2005-02-01,21,002_dhappq,AL,0.9210993604513878
2005-02-01,22,002_dhappq,AL,0.9242404525113793
2005-02-01,23,002_dhappq,AL,0.9243811152597009
2005-02-01,24,002_dhappq,AL,0.9251536022739848
2005-02-01,25,002_dhappq,AL,0.9236139690746158
2005-02-01,26,002_dhappq,AL,0.9229494536489705
2005-02-01,27,002_dhappq,AL,0.923854061559831
2005-02-01,28,002_dhappq,AL,0.9230920031068615
2005-02-01,29,002_dhappq,AL,0.9244855673104484
2005-02-01,30,002_dhappq,AL,0.9257468634863417
2005-02-01,31,002_dhappq,AL,0.9232059734279394
2005-03-01,0,002_dhappq,AL,0.9230103282070038
2005-03-01,1,002_dhappq,AL,0.9240100347419558
2005-03-01,2,002_dhappq,AL,0.9254486335942329
2005-03-01,3,002_dhappq,AL,0.9230506654222698
2005-03-01,4,002_dhappq,AL,0.9253276950044486
2005-03-01,5,002_dhappq,AL,0.9220026292756144
2005-03-01,6,002_dhappq,AL,0.9232511746111847
2005-03-01,7,002_dhappq,AL,0.9228154690592865
2005-03-01,8,002_dhappq,AL,0.9270626931265707
2005-03-01,9,002_dhappq,AL,0.924327978815954
2005-03-01,10,002_dhappq,AL,0.923327638702842
2005-03-01,11,002_dhappq,AL,0.9232891978341907
2005-03-01,12,002_dhappq,AL,0.9239169674304997
2005-03-01,13,002_dhappq,AL,0.9235301622430359
2005-03-01,14,002_dhappq,AL,0.9231012012402968
2005-03-01,15,002_dhappq,AL,0.9257603434121406
2005-03-01,16,002_dhappq,AL,0.9253455787612466
2005-03-01,17,002_dhappq,AL,0.9253410716827369
2005-03-01,18,002_dhappq,AL,0.9267578361019241
2005-03-01,19,002_dhappq,AL,0.9241330787279896
2005-03-01,20,002_dhappq,AL,0.924498341280332
2005-03-01,21,002_dhappq,AL,0.9233415115822898
2005-03-01,22,002_dhappq,AL,0.9243686323014224
2005-03-01,23,002_dhappq,AL,0.922871617497995
2005-03-01,24,002_dhappq,AL,0.9247526744662734
2005-03-01,25,002_dhappq,AL,0.9249482095980595
2005-03-01,26,002_dhappq,AL,0.9234986154454178
2005-03-01,27,002_dhappq,AL,0.9249180360417577
2005-03-01,28,002_dhappq,AL,0.9248623213306428
2005-03-01,29,002_dhappq,AL,0.9254144751193388
2005-03-01,30,002_dhappq,AL,0.9249077536576634
2005-03-01,31,002_dhappq,AL,0.923585963147324
2005-04-01,0,002_dhappq,AL,0.9240485083960376
2005-04-01,1,002_dhappq,AL,0.9244201397527582
2005-04-01,2,002_dhappq,AL,0.923349225500279
2005-04-01,3,002_dhappq,AL,0.9242898405354945
2005-04-01,4,002_dhappq,AL,0.9261580293505531
2005-04-01,5,002_dhappq,AL,0.9220448563258927
2005-04-01,6,002_dhappq,AL,0.9231146525290799
2005-04-01,7,002_dhappq,AL,0.923181144733089
2005-04-01,8,002_dhappq,AL,0.9267881026451039
2005-04-01,9,002_dhappq,AL,0.9234447874311222
2005-04-01,10,002_dhappq,AL,0.9249726894503304
2005-04-01,11,002_dhappq,AL,0.922872971555843
2005-04-01,12,002_dhappq,AL,0.9248192562032171
2005-04-01,13,002_dhappq,AL,0.923955872404015
2005-04-01,14,002_dhappq,AL,0.9227020826054598
2005-04-01,15,002_dhappq,AL,0.9262915214526777
2005-04-01,16,002_dhappq,AL,0.9246015033868559
2005-04-01,17,002_dhappq,AL,0.9238542111638327
2005-04-01,18,002_dhappq,AL,0.9257776887101894
2005-04-01,19,002_dhappq,AL,0.9235596898513121
