date,run,scenario,Drug,Efficacy
2004-02-01,8,015_mft_al25_asaq75,AL,0.926495396382708
2004-02-01,9,015_mft_al25_asaq75,AL,0.9250856575559987
2004-02-01,10,015_mft_al25_asaq75,AL,0.9263095648781655
2004-02-01,11,015_mft_al25_asaq75,AL,0.9261124513388695
2004-02-01,12,015_mft_al25_asaq75,AL,0.9257128137797322
2004-02-01,13,015_mft_al25_asaq75,AL,0.9240651569506636
2004-02-01,14,015_mft_al25_asaq75,AL,0.9260810140559683
2004-02-01,15,015_mft_al25_asaq75,AL,0.9252529860534798
2004-02-01,16,015_mft_al25_asaq75,AL,0.9247071885390781
2004-02-01,17,015_mft_al25_asaq75,AL,0.9266037370137709
2004-02-01,18,015_mft_al25_asaq75,AL,0.9259414729507562
2004-02-01,19,015_mft_al25_asaq75,AL,0.9261137807701274
2004-02-01,20,015_mft_al25_asaq75,AL,0.9263146738965606
2004-02-01,21,015_mft_al25_asaq75,AL,0.9259870829553977
2004-02-01,22,015_mft_al25_asaq75,AL,0.9259220087227384
2004-02-01,23,015_mft_al25_asaq75,AL,0.9254092567115384
2004-02-01,24,015_mft_al25_asaq75,AL,0.9258851970267425
2004-02-01,25,015_mft_al25_asaq75,AL,0.9258247156081828
2004-02-01,26,015_mft_al25_asaq75,AL,0.9259289475103455
2004-02-01,27,015_mft_al25_asaq75,AL,0.9264868274602914
2004-02-01,28,015_mft_al25_asaq75,AL,0.9249914389787129
2004-02-01,29,015_mft_al25_asaq75,AL,0.92608070274735
2004-02-01,30,015_mft_al25_asaq75,AL,0.9250130749815406
2004-02-01,31,015_mft_al25_asaq75,AL,0.9260190356785231
2004-03-01,0,015_mft_al25_asaq75,AL,0.925573592646216
2004-03-01,1,015_mft_al25_asaq75,AL,0.9254159142262322
2004-03-01,2,015_mft_al25_asaq75,AL,0.9265887236595814
2004-03-01,3,015_mft_al25_asaq75,AL,0.9259597470649558
2004-03-01,4,015_mft_al25_asaq75,AL,0.9259178737082999
2004-03-01,5,015_mft_al25_asaq75,AL,0.9257293083557252
2004-03-01,6,015_mft_al25_asaq75,AL,0.9254202239297645
2004-03-01,7,015_mft_al25_asaq75,AL,0.9240967721818143
2004-03-01,8,015_mft_al25_asaq75,AL,0.9258975573939422
2004-03-01,9,015_mft_al25_asaq75,AL,0.9251133630456169
2004-03-01,10,015_mft_al25_asaq75,AL,0.9268310254901797
2004-03-01,11,015_mft_al25_asaq75,AL,0.9254388684532369
2004-03-01,12,015_mft_al25_asaq75,AL,0.9256069562498281
2004-03-01,13,015_mft_al25_asaq75,AL,0.9257751468382612
2004-03-01,14,015_mft_al25_asaq75,AL,0.9247216318598434
2004-03-01,15,015_mft_al25_asaq75,AL,0.9253123817749154
2004-03-01,16,015_mft_al25_asaq75,AL,0.9250683659653688
2004-03-01,17,015_mft_al25_asaq75,AL,0.9261891837491565
2004-03-01,18,015_mft_al25_asaq75,AL,0.9259366290193319
2004-03-01,19,015_mft_al25_asaq75,AL,0.9260750735614955
2004-03-01,20,015_mft_al25_asaq75,AL,0.9243144005240244
2004-03-01,21,015_mft_al25_asaq75,AL,0.9265372265751408
2004-03-01,22,015_mft_al25_asaq75,AL,0.9247483858082406
2004-03-01,23,015_mft_al25_asaq75,AL,0.9264618343608959
2004-03-01,24,015_mft_al25_asaq75,AL,0.9254701676084762
2004-03-01,25,015_mft_al25_asaq75,AL,0.9254413050822695
2004-03-01,26,015_mft_al25_asaq75,AL,0.9263364809542904
2004-03-01,27,015_mft_al25_asaq75,AL,0.925902220643339
2004-03-01,28,015_mft_al25_asaq75,AL,0.9264401522809026
2004-03-01,29,015_mft_al25_asaq75,AL,0.9253881011340773
2004-03-01,30,015_mft_al25_asaq75,AL,0.9255024032044518
2004-03-01,31,015_mft_al25_asaq75,AL,0.9246938604343182
2004-04-01,0,015_mft_al25_asaq75,AL,0.9250974321443254
2004-04-01,1,015_mft_al25_asaq75,AL,0.9246611250548807
2004-04-01,2,015_mft_al25_asaq75,AL,0.9264430718148843
2004-04-01,3,015_mft_al25_asaq75,AL,0.924353602385876
2004-04-01,4,015_mft_al25_asaq75,AL,0.926320078938187
2004-04-01,5,015_mft_al25_asaq75,AL,0.924757227428208
2004-04-01,6,015_mft_al25_asaq75,AL,0.9250223510624705
2004-04-01,7,015_mft_al25_asaq75,AL,0.9263655647702294
2004-04-01,8,015_mft_al25_asaq75,AL,0.925876370315519
2004-04-01,9,015_mft_al25_asaq75,AL,0.9247028477904826
2004-04-01,10,015_mft_al25_asaq75,AL,0.9250934286992959
2004-04-01,11,015_mft_al25_asaq75,AL,0.9253849440045593
2004-04-01,12,015_mft_al25_asaq75,AL,0.9274310548831288
2004-04-01,13,015_mft_al25_asaq75,AL,0.9259126317405836
2004-04-01,14,015_mft_al25_asaq75,AL,0.9244235830889906
2004-04-01,15,015_mft_al25_asaq75,AL,0.9258454290176183
2004-04-01,16,015_mft_al25_asaq75,AL,0.9261528263337306
2004-04-01,17,015_mft_al25_asaq75,AL,0.9269212146656086
2004-04-01,18,015_mft_al25_asaq75,AL,0.9264302955325813
2004-04-01,19,015_mft_al25_asaq75,AL,0.9242813059544526
2004-04-01,20,015_mft_al25_asaq75,AL,0.9259623892979933
2004-04-01,21,015_mft_al25_asaq75,AL,0.9255399317608807
2004-04-01,22,015_mft_al25_asaq75,AL,0.9255197580907014
2004-04-01,23,015_mft_al25_asaq75,AL,0.9252722870754893
2004-04-01,24,015_mft_al25_asaq75,AL,0.9250489366765335
2004-04-01,25,015_mft_al25_asaq75,AL,0.9248592238996063
2004-04-01,26,015_mft_al25_asaq75,AL,0.9253744996801547
2004-04-01,27,015_mft_al25_asaq75,AL,0.9253505030150694
2004-04-01,28,015_mft_al25_asaq75,AL,0.9264821596908236
2004-04-01,29,015_mft_al25_asaq75,AL,0.924830955584952
2004-04-01,30,015_mft_al25_asaq75,AL,0.9253031195605168
2004-04-01,31,015_mft_al25_asaq75,AL,0.9255817672990441
2004-05-01,0,015_mft_al25_asaq75,AL,0.9256942821335924
2004-05-01,1,015_mft_al25_asaq75,AL,0.9255137357374702
2004-05-01,2,015_mft_al25_asaq75,AL,0.9257481141967684
2004-05-01,3,015_mft_al25_asaq75,AL,0.925556249441215
2004-05-01,4,015_mft_al25_asaq75,AL,0.9262890620139387
2004-05-01,5,015_mft_al25_asaq75,AL,0.9249402220738647
2004-05-01,6,015_mft_al25_asaq75,AL,0.9245049122175493
2004-05-01,7,015_mft_al25_asaq75,AL,0.9246060631242174
2004-05-01,8,015_mft_al25_asaq75,AL,0.9259266188150246
2004-05-01,9,015_mft_al25_asaq75,AL,0.9248790413847927
2004-05-01,10,015_mft_al25_asaq75,AL,0.9259262519577949
2004-05-01,11,015_mft_al25_asaq75,AL,0.9251902717453162
2004-05-01,12,015_mft_al25_asaq75,AL,0.9256529126922257
2004-05-01,13,015_mft_al25_asaq75,AL,0.9267605606076311
2004-05-01,14,015_mft_al25_asaq75,AL,0.9249944874945375
2004-05-01,15,015_mft_al25_asaq75,AL,0.9257611294767928
2004-05-01,16,015_mft_al25_asaq75,AL,0.9241502820047045
2004-05-01,17,015_mft_al25_asaq75,AL,0.9252730215843756
2004-05-01,18,015_mft_al25_asaq75,AL,0.9251995075539563
2004-05-01,19,015_mft_al25_asaq75,AL,0.9254712652980648
2004-05-01,20,015_mft_al25_asaq75,AL,0.9242775253738721
2004-05-01,21,015_mft_al25_asaq75,AL,0.9267235864438707
