date,run,scenario,Drug,Efficacy
2004-03-01,2,001_asaq,AL,0.9261204947447383
2004-03-01,3,001_asaq,AL,0.9267217285209939
2004-03-01,4,001_asaq,AL,0.9249074640977996
2004-03-01,5,001_asaq,AL,0.9259636251769221
2004-03-01,6,001_asaq,AL,0.9264058640485038
2004-03-01,7,001_asaq,AL,0.9260047684261988
2004-03-01,8,001_asaq,AL,0.9246559156604032
2004-03-01,9,001_asaq,AL,0.9260023508187034
2004-03-01,10,001_asaq,AL,0.9242006604837767
2004-03-01,11,001_asaq,AL,0.9237202857837823
2004-03-01,12,001_asaq,AL,0.9255699900086491
2004-03-01,13,001_asaq,AL,0.9249313034575904
2004-03-01,14,001_asaq,AL,0.926269373108826
2004-03-01,15,001_asaq,AL,0.9262633342229661
2004-03-01,16,001_asaq,AL,0.9253179409399251
2004-03-01,17,001_asaq,AL,0.9259086951285899
2004-03-01,18,001_asaq,AL,0.9250758655993886
2004-03-01,19,001_asaq,AL,0.9256641952336252
2004-03-01,20,001_asaq,AL,0.924436723663652
2004-03-01,21,001_asaq,AL,0.9247640025338754
2004-03-01,22,001_asaq,AL,0.9248339128608584
2004-03-01,23,001_asaq,AL,0.9256110516867047
2004-03-01,24,001_asaq,AL,0.925372289076281
2004-03-01,25,001_asaq,AL,0.9254751365006263
2004-03-01,26,001_asaq,AL,0.9254501749444798
2004-03-01,27,001_asaq,AL,0.9245129699760062
2004-03-01,28,001_asaq,AL,0.9250381947628876
2004-03-01,29,001_asaq,AL,0.9264974142860588
2004-03-01,30,001_asaq,AL,0.9253814685161202
2004-03-01,31,001_asaq,AL,0.9259789442412715
2004-04-01,0,001_asaq,AL,0.9255855333780794
2004-04-01,1,001_asaq,AL,0.9257967573160059
2004-04-01,2,001_asaq,AL,0.925995849428392
2004-04-01,3,001_asaq,AL,0.9274554723254576
2004-04-01,4,001_asaq,AL,0.9243605939947115
2004-04-01,5,001_asaq,AL,0.9268963227442917
2004-04-01,6,001_asaq,AL,0.9254876521943116
2004-04-01,7,001_asaq,AL,0.9254524662587263
2004-04-01,8,001_asaq,AL,0.9257366837503059
2004-04-01,9,001_asaq,AL,0.9262142254924928
2004-04-01,10,001_asaq,AL,0.9232145792668307
2004-04-01,11,001_asaq,AL,0.9264345166775861
2004-04-01,12,001_asaq,AL,0.9259435255247365
2004-04-01,13,001_asaq,AL,0.9248787066141471
2004-04-01,14,001_asaq,AL,0.9262916530861491
2004-04-01,15,001_asaq,AL,0.9253442553370861
2004-04-01,16,001_asaq,AL,0.9264154671412352
2004-04-01,17,001_asaq,AL,0.9243556905239637
2004-04-01,18,001_asaq,AL,0.9248062762242907
2004-04-01,19,001_asaq,AL,0.9259589563973831
2004-04-01,20,001_asaq,AL,0.9252311342142607
2004-04-01,21,001_asaq,AL,0.9245911007181353
2004-04-01,22,001_asaq,AL,0.9268740444701408
2004-04-01,23,001_asaq,AL,0.9252870930071789
2004-04-01,24,001_asaq,AL,0.9260984605216873
2004-04-01,25,001_asaq,AL,0.925659192480032
2004-04-01,26,001_asaq,AL,0.92393042504585
2004-04-01,27,001_asaq,AL,0.9241196727346636
2004-04-01,28,001_asaq,AL,0.9249136383980378
2004-04-01,29,001_asaq,AL,0.9248905006024231
2004-04-01,30,001_asaq,AL,0.9232424092960619
2004-04-01,31,001_asaq,AL,0.9259736021107233
2004-05-01,0,001_asaq,AL,0.9257269627409749
2004-05-01,1,001_asaq,AL,0.9245858943706727
2004-05-01,2,001_asaq,AL,0.9261887276487331
2004-05-01,3,001_asaq,AL,0.9264178308378802
2004-05-01,4,001_asaq,AL,0.9235210640911544
2004-05-01,5,001_asaq,AL,0.9258165751236636
2004-05-01,6,001_asaq,AL,0.9266155324706508
2004-05-01,7,001_asaq,AL,0.9261602073540204
2004-05-01,8,001_asaq,AL,0.9250658796957202
2004-05-01,9,001_asaq,AL,0.9271454280843774
2004-05-01,10,001_asaq,AL,0.9234126503617895
2004-05-01,11,001_asaq,AL,0.9259339525646134
2004-05-01,12,001_asaq,AL,0.925179399219778
2004-05-01,13,001_asaq,AL,0.9243427310092972
2004-05-01,14,001_asaq,AL,0.9262585052277156
2004-05-01,15,001_asaq,AL,0.9252579471132267
2004-05-01,16,001_asaq,AL,0.9249182751187834
2004-05-01,17,001_asaq,AL,0.9228871314044395
2004-05-01,18,001_asaq,AL,0.9251859714655731
2004-05-01,19,001_asaq,AL,0.9252225435563881
2004-05-01,20,001_asaq,AL,0.9248534718491441
2004-05-01,21,001_asaq,AL,0.9241535876547065
2004-05-01,22,001_asaq,AL,0.9251504306670748
2004-05-01,23,001_asaq,AL,0.9241368496719211
2004-05-01,24,001_asaq,AL,0.9255459798502522
2004-05-01,25,001_asaq,AL,0.9254695093988056
2004-05-01,26,001_asaq,AL,0.9239196505643976
2004-05-01,27,001_asaq,AL,0.9256434762578003
2004-05-01,28,001_asaq,AL,0.9248895734076757
2004-05-01,29,001_asaq,AL,0.9250197889999788
2004-05-01,30,001_asaq,AL,0.9245210586966949
2004-05-01,31,001_asaq,AL,0.9262883607108949
2004-06-01,0,001_asaq,AL,0.9247423287952229
2004-06-01,1,001_asaq,AL,0.9250528519344925
2004-06-01,2,001_asaq,AL,0.9260654228379216
2004-06-01,3,001_asaq,AL,0.9275992897488653
2004-06-01,4,001_asaq,AL,0.924369274625153
2004-06-01,5,001_asaq,AL,0.9267560221790158
2004-06-01,6,001_asaq,AL,0.9252729356685062
2004-06-01,7,001_asaq,AL,0.9252887295566601
2004-06-01,8,001_asaq,AL,0.9242428924573507
2004-06-01,9,001_asaq,AL,0.9258103286557453
2004-06-01,10,001_asaq,AL,0.9244811365139867
2004-06-01,11,001_asaq,AL,0.9253739848077357
2004-06-01,12,001_asaq,AL,0.9254118558676087
2004-06-01,13,001_asaq,AL,0.9252456437306265
2004-06-01,14,001_asaq,AL,0.9247501912313322
2004-06-01,15,001_asaq,AL,0.9243280713625414
2004-06-01,16,001_asaq,AL,0.9257113836009192
2004-06-01,17,001_asaq,AL,0.9224258076657169
2004-06-01,18,001_asaq,AL,0.9239449226662366
2004-06-01,19,001_asaq,AL,0.9257383873377049
2004-06-01,20,001_asaq,AL,0.9234416196659146
2004-06-01,21,001_asaq,AL,0.924319520286969
2004-06-01,22,001_asaq,AL,0.9245009424981615
2004-06-01,23,001_asaq,AL,0.9242490665978035
2004-06-01,24,001_asaq,AL,0.9244913457025324
2004-06-01,25,001_asaq,AL,0.9245437069905518
2004-06-01,26,001_asaq,AL,0.9231448604852072
2004-06-01,27,001_asaq,AL,0.9249434084049508
2004-06-01,28,001_asaq,AL,0.9252794734366131
2004-06-01,29,001_asaq,AL,0.9257230243766813
2004-06-01,30,001_asaq,AL,0.9227434503397206
2004-06-01,31,001_asaq,AL,0.9266875819486183
2004-07-01,0,001_asaq,AL,0.9246820409948061
2004-07-01,1,001_asaq,AL,0.9259106637921644
2004-07-01,2,001_asaq,AL,0.9252698065584821
2004-07-01,3,001_asaq,AL,0.9255331224955029
2004-07-01,4,001_asaq,AL,0.924678241997372
2004-07-01,5,001_asaq,AL,0.9248108315439908
2004-07-01,6,001_asaq,AL,0.9253130425491521
2004-07-01,7,001_asaq,AL,0.925557416590617
2004-07-01,8,001_asaq,AL,0.9227024254968699
2004-07-01,9,001_asaq,AL,0.9253573537451365
2004-07-01,10,001_asaq,AL,0.9238045095451005
2004-07-01,11,001_asaq,AL,0.9260932069480066
2004-07-01,12,001_asaq,AL,0.9254540440962733
2004-07-01,13,001_asaq,AL,0.9249023174862494
2004-07-01,14,001_asaq,AL,0.9242956310072663
2004-07-01,15,001_asaq,AL,0.9236701088138671
2004-07-01,16,001_asaq,AL,0.9243740542331201
2004-07-01,17,001_asaq,AL,0.9233131793008875
2004-07-01,18,001_asaq,AL,0.9256572968864275
2004-07-01,19,001_asaq,AL,0.925159810918257
2004-07-01,20,001_asaq,AL,0.923101063762034
2004-07-01,21,001_asaq,AL,0.9237109112540842
2004-07-01,22,001_asaq,AL,0.9259159740280164
2004-07-01,23,001_asaq,AL,0.9254172880299085
2004-07-01,24,001_asaq,AL,0.925809374883935
2004-07-01,25,001_asaq,AL,0.9230590527933017
2004-07-01,26,001_asaq,AL,0.9243115266760811
2004-07-01,27,001_asaq,AL,0.9249468619258348
2004-07-01,28,001_asaq,AL,0.9262353490592251
2004-07-01,29,001_asaq,AL,0.9256419893053015
2004-07-01,30,001_asaq,AL,0.9246821079386642
2004-07-01,31,001_asaq,AL,0.9262591819377863
2004-08-01,0,001_asaq,AL,0.9251274313058325
2004-08-01,1,001_asaq,AL,0.9243465019362219
2004-08-01,2,001_asaq,AL,0.9255653770987597
2004-08-01,3,001_asaq,AL,0.925531900175982
2004-08-01,4,001_asaq,AL,0.9239720663274956
2004-08-01,5,001_asaq,AL,0.9239155358733887
2004-08-01,6,001_asaq,AL,0.9260326343305252
2004-08-01,7,001_asaq,AL,0.9255828002213589
2004-08-01,8,001_asaq,AL,0.9233563915925924
2004-08-01,9,001_asaq,AL,0.9251858484333912
2004-08-01,10,001_asaq,AL,0.9246928944148785
2004-08-01,11,001_asaq,AL,0.9240664564305211
2004-08-01,12,001_asaq,AL,0.9265350437329276
2004-08-01,13,001_asaq,AL,0.9247930799083995
2004-08-01,14,001_asaq,AL,0.9238614382430946
2004-08-01,15,001_asaq,AL,0.9255719055913151
2004-08-01,16,001_asaq,AL,0.9239988941139265
2004-08-01,17,001_asaq,AL,0.9228534820990228
2004-08-01,18,001_asaq,AL,0.9238578961225717
2004-08-01,19,001_asaq,AL,0.9253790633992485
2004-08-01,20,001_asaq,AL,0.922946000776736
2004-08-01,21,001_asaq,AL,0.9240650058534725
2004-08-01,22,001_asaq,AL,0.9236844706672874
2004-08-01,23,001_asaq,AL,0.9240938742724462
2004-08-01,24,001_asaq,AL,0.9249435088984354
2004-08-01,25,001_asaq,AL,0.9242346897213294
2004-08-01,26,001_asaq,AL,0.9254403550694876
2004-08-01,27,001_asaq,AL,0.9255724020944257
2004-08-01,28,001_asaq,AL,0.9257482944814098
2004-08-01,29,001_asaq,AL,0.9252101066922032
2004-08-01,30,001_asaq,AL,0.9231165055007896
2004-08-01,31,001_asaq,AL,0.926169058844831
2004-09-01,0,001_asaq,AL,0.9257287355465722
2004-09-01,1,001_asaq,AL,0.9250997285043664
2004-09-01,2,001_asaq,AL,0.925905867412432
2004-09-01,3,001_asaq,AL,0.9246168957291784
2004-09-01,4,001_asaq,AL,0.9240352862231833
2004-09-01,5,001_asaq,AL,0.9246266392160937
2004-09-01,6,001_asaq,AL,0.9259340876063855
2004-09-01,7,001_asaq,AL,0.9246670608643722
2004-09-01,8,001_asaq,AL,0.9249370601657133
2004-09-01,9,001_asaq,AL,0.9242843851972076
2004-09-01,10,001_asaq,AL,0.923551280811064
2004-09-01,11,001_asaq,AL,0.9242222804031297
2004-09-01,12,001_asaq,AL,0.9256931741953282
2004-09-01,13,001_asaq,AL,0.9250258000982795
2004-09-01,14,001_asaq,AL,0.9248444940372792
2004-09-01,15,001_asaq,AL,0.9239646340855958
2004-09-01,16,001_asaq,AL,0.9224890017775287
2004-09-01,17,001_asaq,AL,0.9252668147483374
2004-09-01,18,001_asaq,AL,0.9244447996257039
2004-09-01,19,001_asaq,AL,0.9260056996170501
2004-09-01,20,001_asaq,AL,0.9219590543591363
2004-09-01,21,001_asaq,AL,0.9241192034098762
2004-09-01,22,001_asaq,AL,0.9248628297741064
2004-09-01,23,001_asaq,AL,0.923952370385311
2004-09-01,24,001_asaq,AL,0.9249363870171791
2004-09-01,25,001_asaq,AL,0.9230465163745969
2004-09-01,26,001_asaq,AL,0.9259576771140676
2004-09-01,27,001_asaq,AL,0.9265722832519033
2004-09-01,28,001_asaq,AL,0.9257380110124123
2004-09-01,29,001_asaq,AL,0.9239247768852124
2004-09-01,30,001_asaq,AL,0.9230681300348091
2004-09-01,31,001_asaq,AL,0.9261651704846847
2004-10-01,0,001_asaq,AL,0.9261616458513393
2004-10-01,1,001_asaq,AL,0.9231742947228456
2004-10-01,2,001_asaq,AL,0.9252305442175222
2004-10-01,3,001_asaq,AL,0.9248378335499868
2004-10-01,4,001_asaq,AL,0.9230104057863624
2004-10-01,5,001_asaq,AL,0.9244529848230312
2004-10-01,6,001_asaq,AL,0.9254972185013646
2004-10-01,7,001_asaq,AL,0.9253270800286143
2004-10-01,8,001_asaq,AL,0.9222071882886533
2004-10-01,9,001_asaq,AL,0.9246504164560905
2004-10-01,10,001_asaq,AL,0.9240963888681324
2004-10-01,11,001_asaq,AL,0.9242060718905558
2004-10-01,12,001_asaq,AL,0.9254897549584993
2004-10-01,13,001_asaq,AL,0.9239671143358592
2004-10-01,14,001_asaq,AL,0.9243848709818622
2004-10-01,15,001_asaq,AL,0.925323766961693
2004-10-01,16,001_asaq,AL,0.9218901460493367
2004-10-01,17,001_asaq,AL,0.9253726284780407
2004-10-01,18,001_asaq,AL,0.924231526767289
2004-10-01,19,001_asaq,AL,0.9257014750132827
2004-10-01,20,001_asaq,AL,0.9208234129246049
2004-10-01,21,001_asaq,AL,0.923834213753153
2004-10-01,22,001_asaq,AL,0.9244662008532947
2004-10-01,23,001_asaq,AL,0.923700929529928
2004-10-01,24,001_asaq,AL,0.924869267846505
2004-10-01,25,001_asaq,AL,0.9246965515389428
2004-10-01,26,001_asaq,AL,0.9261478000917663
2004-10-01,27,001_asaq,AL,0.9245965018435268
2004-10-01,28,001_asaq,AL,0.9254863111154732
2004-10-01,29,001_asaq,AL,0.9241568410448574
2004-10-01,30,001_asaq,AL,0.9219450162130163
2004-10-01,31,001_asaq,AL,0.9243366642278213
2004-11-01,0,001_asaq,AL,0.9238884267534665
2004-11-01,1,001_asaq,AL,0.9232945565671559
2004-11-01,2,001_asaq,AL,0.9234053659258882
2004-11-01,3,001_asaq,AL,0.9239314747349984
2004-11-01,4,001_asaq,AL,0.9240720535280327
2004-11-01,5,001_asaq,AL,0.9229852738026543
2004-11-01,6,001_asaq,AL,0.9239949369029725
2004-11-01,7,001_asaq,AL,0.9254888967902247
2004-11-01,8,001_asaq,AL,0.9221234065764516
2004-11-01,9,001_asaq,AL,0.9234055952985628
2004-11-01,10,001_asaq,AL,0.924254486296977
2004-11-01,11,001_asaq,AL,0.9227815280916225
2004-11-01,12,001_asaq,AL,0.9250909421714548
2004-11-01,13,001_asaq,AL,0.9231928848874337
2004-11-01,14,001_asaq,AL,0.9242388240745624
